uint32 SIZE,uint32 SF,uint32 BAD_WIDTH,uint32 CODE_RATE,uint64 TIMESTAMP,string PHY_PAYLOAD
68,7,125,5,1504866155,40D12B012600FB490176276BC4C85FC3E4E02257B80BBCB6FB0EB82E79FF5FA0851F
68,7,125,5,1504866291,40D12B012600FD49019AEC2E0E325F0B66BD7ABA6A40408FEF7DF31D0239759DBCE4
68,7,125,5,1504866359,40D12B012600FE490154A02D798663E9F56A42AC447BF1C84BA38B3018241B5FCEE3
68,7,125,5,1504866427,40D12B012600FF49017F881F9502F7EA4A1C7847DDBCCB611642D6D510C3A91DCD73
68,7,125,5,1504866495,40D12B012600004A01E167F972E9B764B6040ED8273833902040035D201CB279FEF9
68,7,125,5,1504866563,40D12B012600014A01A0CC432129A8FCF7F3557831795A848AD030D619141814E8FA
68,7,125,5,1504866631,40D12B012600024A0166713A0DED9EB3000633857037FC00585F817A6A1AE1197DF4
68,7,125,5,1504866699,40D12B012600034A01E59F3BB24A6CC1E7CA2A64C03B021D113F8E2AD79C0B6DBEF4
68,7,125,5,1504866767,40D12B012600044A01117D24D08AC293DE7FBE8E9E2ECCE090FD01326F654B3CC508
68,7,125,5,1504866835,40D12B012600054A01F445EF1E60AD33EFC6C7F6E565D3F8A089B047D277BFA012B6
68,7,125,5,1504866903,40D12B012600064A01968A81333C206F85D980172CC391D88DDA4532CB7C54CFBB50
68,7,125,5,1504866971,40D12B012600074A01C8D3652A601FFE48D4013925D3709959A2F30F3E3BEBCE5A9F
68,7,125,5,1504867039,40D12B012600084A01C3AD744FBA4B033E100A7DBE7113476FC8260DF21178956931
68,7,125,5,1504867107,40D12B012600094A014A83D210E63191C0A0C7933867337DEBDE755CBC88463E26F0
68,7,125,5,1504867175,40D12B0126000A4A01CC6DCE2D34C3D7A6473698E0B450ABC7006483D6028669D051
68,7,125,5,1504867243,40D12B0126000B4A017DD371FEF7631E69E5332063A694A54B767C58A14500A41BC6
68,7,125,5,1504867311,40D12B0126000C4A0121500B348059FE8D84A002E50CA334AC082875B4F14CB244C3
68,7,125,5,1504867379,40D12B0126000D4A01AFD9A5329CA335581B4C99A71C64AA2C25DB8FF6560844FA09
68,7,125,5,1504867447,40D12B0126000E4A016A12383EDE46C1D9AF19E4C4639B007A0A011DC5FC68FC9BF4
68,7,125,5,1504867515,40D12B0126000F4A010D3BD794165F0B05CF1F8DE6824CF8D508624DC677629B3E69
68,7,125,5,1504867583,40D12B012600104A01EFD6FC94FB16A2F26CD0AD9FD3A408BB7EB3E6E9F9C942D900
68,7,125,5,1504867651,40D12B012600114A01F1F5FC39474EFBC60135F97CF03AB871A89CD344F3CEC83CCB
68,7,125,5,1504867719,40D12B012600124A01B3D457D9F42F75435C36231BCB1F0EAF570749995AB12D2B94
68,7,125,5,1504867787,40D12B012600134A0111689EE18B2E55B9ADC1A762CBEB687BC118B1F819572D2F0E
68,7,125,5,1504867855,40D12B012600144A018D4C95EEC986B568D85D9A3FBC34D7A3D6FCDD922096C80372
68,7,125,5,1504867991,40D12B012600164A0131F0E4A7742C9F3411ABD6D65444360EE2D83DFA5CDBC11248
68,7,125,5,1504868127,40D12B012600184A0103E315AAE885EC51C5362DC674A0F318449816C1B1F2085101
68,7,125,5,1504868195,40D12B012600194A016097D133938AA5999C812B2C95BF1240794B6FC08653E565C1
68,7,125,5,1504868263,40D12B0126001A4A0181AC8224E44152652565F9DB4EEC14C27FB7C4DF002C1244C8
68,7,125,5,1504868331,40D12B0126001B4A01F90366E407DBC979004832DCB74BDE6E9179AC499EE08B673C
68,7,125,5,1504868399,40D12B0126001C4A0173179B327771F4E8043145E49E09DCC000227FC2C8B321538E
68,7,125,5,1504868535,40D12B0126001E4A016D19614822FD201884A1C29D7B50961B71CEF2303FCA125180
68,7,125,5,1504868603,40D12B0126001F4A01120224B47141CDC5FE4245909B706972A02066DF2BB385C074
68,7,125,5,1504868671,40D12B012600204A016BE10CAB131B9ED01C8237B8BBA43DB56F4626206891277444
68,7,125,5,1504868739,40D12B012600214A01538FB0A5DE07CC7AB42E47461537D23B3B4FDA88D57B655E47
68,7,125,5,1504868875,40D12B012600234A01D72905DBB8688BD14E8715B34A223039769DA46F9DB837A6FA
68,7,125,5,1504868943,40D12B012600244A01E3C920F9A9B88473904F81870839930901BFC2C3E83633A482
68,7,125,5,1504869011,40D12B012600254A01EBA6B1487D4DF09283D73386EC623A4E18597FDC32A66D214A
68,7,125,5,1504869079,40D12B012600264A0100C1850884DA8EBE950FA85D9FC923E59843A33047E68D513B
68,7,125,5,1504869147,40D12B012600274A01CC18E4566A977D5B659BCCA51BF4B77641C16AB540E3841F92
68,7,125,5,1504869215,40D12B012600284A01DE310B75A5CCD0EF74AD82AF3E0F464B42D582FDC62D64B68A
68,7,125,5,1504869283,40D12B012600294A01993079C9924C5E567DEC8DFB9B8E51DC9B782FB6516CB52D87
68,7,125,5,1504869351,40D12B0126002A4A01993C81AECF8775FC710AA9CB8AFD622E9D0B8CD115DD7097EC
68,7,125,5,1504869419,40D12B0126002B4A0134CF9441DA584BD2C02E1276A6A983A54461DC5E5762B2E07C
68,7,125,5,1504869487,40D12B0126002C4A010495D84B69DE079A86A695BDBE7F353352429F2922B15150F4
68,7,125,5,1504869555,40D12B0126002D4A01A96DFEEE0CAD107809FD3EC582FC7E6FD3BE95F025E6ACAB24
68,7,125,5,1504869623,40D12B0126002E4A01789DC1DCABA064C53FBB153F4467D5AD59F22922FED4B1DD6E
68,7,125,5,1504869759,40D12B012600304A01BA75D7C7A0258DF186790716E5BFADF1B44F3C1D15BDFA9FF6
68,7,125,5,1504869827,40D12B012600314A015228E2F0F63BF05E98CEE79CF29F0D3070B1E102FB03F07D31
68,7,125,5,1504869895,40D12B012600324A014EC2622D13A5A7B4599D02B23091C8DAEA31364DF0DE64167C
68,7,125,5,1504869963,40D12B012600334A013C524622F0F4A56888587BA9EB91171C012422E413899CCF25
68,7,125,5,1504870031,40D12B012600344A01BE307479B2015363F3E3EF90E3F13C7847DFA3D0CFA6A993BE
68,7,125,5,1504870099,40D12B012600354A01B4B1EBF504F0C7BAF6B750B4E44B3DCA23960837A2BAD0174E
68,7,125,5,1504870167,40D12B012600364A01E59EF48559C20D685975CBA5EBB3C3008D11B406103F4D1A6F
68,7,125,5,1504870235,40D12B012600374A01CEB1538D6E9BCD6E429B88A34EE42D07EB5111D31E90273B8C
68,7,125,5,1504870303,40D12B012600384A01763F921516BA85C380BC80073485743B7ED922946E1B6E8021
68,7,125,5,1504870371,40D12B012600394A01885C55024793D2101F8F112CA1C47D46971004A2297ED732C7
68,7,125,5,1504870439,40D12B0126003A4A019ADDDF928CCCE846B83CF57A3DC9A336198F9571216DB879BE
68,7,125,5,1504870507,40D12B0126003B4A01F2B77AD80B13C3D45B89A3FED08A4555D8F62496397AED250E
68,7,125,5,1504870575,40D12B0126003C4A01F9F1994EFF9B90A7637C7EFC75CEA8354F621A6FC7C21D0821
68,7,125,5,1504870643,40D12B0126003D4A01407FAF45546FD12B147C078DB93624292A657E4E04FD07B195
68,7,125,5,1504870711,40D12B0126003E4A01B7F65A5E953399AB9D8D2C26F8C522A0FCDE50DC86605248B7
68,7,125,5,1504870779,40D12B0126003F4A01B96BB9E83DD14CC0E125A408C4EA5758CA19CCC3964076DA5B
68,7,125,5,1504870847,40D12B012600404A0125C5C1B71FD81D143C5706F1BDCD165FAAC8B8A3491F23CD34
68,7,125,5,1504870915,40D12B012600414A016C2C8A45ED88228168F9C857A80FC91E6B9F8CAE7043962D48
68,7,125,5,1504870983,40D12B012600424A01676652A9A6235FC0245E5183D1140F5CDA71ED46F3F1954F39
68,7,125,5,1504871119,40D12B012600444A0143475027506C74D6D2FD6B31C622DA2BABC223707BBB30DC0E
68,7,125,5,1504871187,40D12B012600454A011D27CE9FB3A169BEA8151EA22CDA875DB6268C325389A7F805
68,7,125,5,1504871255,40D12B012600464A010DA08CC6CC205AD99F6BB5C802018057F75111A5286030B61A
68,7,125,5,1504871323,40D12B012600474A01414F134D0D067C1DFF913E519587B32E6EB89B2F54D28B50DE
68,7,125,5,1504871391,40D12B012600484A01995467439E991E090C944AD9F40007EF4938DA7105E0C11D07
68,7,125,5,1504871459,40D12B012600494A01A75F0D80C240A8F7C3DC80AA971995B23BE30420747CD48E59
68,7,125,5,1504871527,40D12B0126004A4A01C3DF152567B5463B9E474EF712C061EC08448B615A335F96AE
68,7,125,5,1504871663,40D12B0126004C4A01279F9A6F1855B49C26A1BE43BE2C2BD376526E660F57C931A9
68,7,125,5,1504871799,40D12B0126004E4A017919C3921907FA61C2E1E1EAB5F2C752DB747A2FDE86E7A31A
68,7,125,5,1504871935,40D12B012600584A017F8DA5CE75A5F2AF679A43434042B53013701D557948F8865A
68,7,125,5,1504872071,40D12B012600524A01840B5DFCCF9DB012581626A48D859F322A858A4092FEFE05CF
68,7,125,5,1504872139,40D12B012600534A015C494AAEF8F70E36632D1293266F1120E1B301073C00C0B821
68,7,125,5,1504872207,40D12B012600544A01E3A953A390A4F3D14CFCBD768C33F9FB4C0939A298F7CE26B4
68,7,125,5,1504872275,40D12B012600554A0166D2F5C58C6796B83A12B07A1E038BF652AA30FAC256EBEE9F
68,7,125,5,1504872615,40D12B0126005A4A01E06D72E331017CA2E6F17B454743D0040303DF863C256C30BF
68,7,125,5,1504872751,40D12B0126005C4A011F3EBD762F159AD23849E489D02375C672F8EBD515EFD61A0E
68,7,125,5,1504872819,40D12B0126005D4A01CF6A02F8683FCC008618732564A0994B304DEC5F70CA5E07B3
68,7,125,5,1504872955,40D12B0126005F4A013E99E764568A1A58FF5C7222B102780189F2E82035141C7C9E
68,7,125,5,1504873023,40D12B012600600A013446F5FC3DE075566F6C91EDF042800C06BDF4790144452117
68,7,125,5,1504873091,40D12B012600614A0131F78412E829322B52A13F11E256508AE464727AE726895CE1
68,7,125,5,1504873159,40D12B012600624A01C571E8F65A51847B0986043CBFD8885F2EDDFD76E870785B15
68,7,125,5,1504873363,40D12B012600654A01C675E4E5FB365E1D0943C342B7118330E7551C925CE1349E85
68,7,125,5,1504873431,40D12B012600664A018FDE9E2A21B3ADD734F419D871C87A2F08EB600EFC5F369FF4
68,7,125,5,1504873499,40D12B012600674A01A4D1C0F76FA3B3B85614742C7D6906E58FD62D90B36DB3E769
68,7,125,5,1504873703,40D12B0126006A4A01D27BE5A9D2F15D58CC6C69C254B66E3F905B572037075B0F23
68,7,125,5,1504873839,40D12B0126006C4A01D84CC06776F48D1CBCCC8B65F0E04D7717F0223EEFE87B9F37
68,7,125,5,1504873907,40D12B0126006D4A01353EF6C936ACAFB117F6274B10A07472AEBFD0B2D78989934D
68,7,125,5,1504873975,40D12B0126006E4A011E713D3566BDC482C6F8E860D2426ACCFFD31306A5A5D1C930
68,7,125,5,1504874043,40D12B0126006F4A01426719BBC435067EDB9411B69BA2F69CB8B32708A26E0EE304
68,7,125,5,1504874111,40D12B012600704A01FD1FE45BD6D66624FA91B16596F36B3E8C45206271FB24E55B
68,7,125,5,1504874179,40D12B012600714A0122C2EA9973D1EF48FDBD08F71231268C1952D3A528E6751AD5
68,7,125,5,1504874247,40D12B012600724A01C86542A0AE84A033CB2F26CBC8FB0691ED8B59D1A3E882E757
68,7,125,5,1504874315,40D12B012600734A0191F69A85F0634E72A288B700F54F7571982C3021D77889898E
68,7,125,5,1504874519,40D12B012600764A019DB823C7B31CCDDFE9B9796082CD127D524A8184072573EA4F
68,7,125,5,1504874587,40D12B012600774A013447A92CF37E419C988E4002FC9B8CFFDC6205C8F58CDC0DFD
68,7,125,5,1504874655,40D12B012600784A01FE7DEFE891A54DB48DE39975B0C969E2B7D87FBEA81E4601F5
68,7,125,5,1504874723,40D12B012600794A01B074DEEB465BBCE5703ECEBD0075FCB8101D3EB3023BE1B784
68,7,125,5,1504874791,40D12B0126007A4A013B3D43E2AB28BA836A6A78E182843BBF2D1243666D3D2A6564
68,7,125,5,1504874859,40D12B0126007B4A01AF6EAF74604F43BF7E8F776BD0E474F2653132C2C6A91CE4E7
68,7,125,5,1504875063,40D12B0126007E4A013532324DD13C47235913ABBFF312C0DF9D17A7D5D45D955615
68,7,125,5,1504875131,40D12B0126007F4A018BF48DB57A4A2CB3815091F1C87F610A334028894156040556
68,7,125,5,1504875267,40D12B012600814A01D8B6323584AB6820C6295534CD274A1420B26122B18F4B2756
68,7,125,5,1504875403,40D12B012600834A01B98FAD7416594ACAE2BB86B5F6AB9252533D46B8CA84517144
68,7,125,5,1504875471,40D12B012600844A010CD4D1A1887DBC6DE08E718EAE64B560E863D730115FB9E428
68,7,125,5,1504875539,40D12B012600854A01BF5CEFC243221F8DB5A75FD28E84BFE233466B937D3C4AAD18
68,7,125,5,1504875743,40D12B012600884A01513135D9BBB91BD09EFE904E0BA4ADCEEC3D0307A4C14B25F6
68,7,125,5,1504875811,40D12B012600894A01B1C6B2D437A90EB3D720E3C59FE3AC97B5A70EB5B94987005F
68,7,125,5,1504875879,40D12B0126008A4A01BF389D6754A5F72EE6ED8B8BCF912410183DE95BB01C57376B
68,7,125,5,1504875947,40D12B0126008B4A015CFE77F8188C062E7EAC65D1F0D0A6E0CF97C70C7C2AA5D0DF
68,7,125,5,1504876015,40D12B0126008C4A016BF4C46FDA97D10947FE181E23FE7AF18235CFC7B65D8370FD
68,7,125,5,1504876083,40D12B0126008D4A017E921A2288C203B023A5CD5CD0E02332163BBBB75F62264A63
68,7,125,5,1504876151,40D12B0126008E4A015A6BEE807F20E910AF7F029C63FEE363C925AB26C7FEE0FC53
68,7,125,5,1504876355,40D12B012600914A0170DA53ACB6437850BFA6340EB5270F00B983E9DC03FCF6530D
68,7,125,5,1504876423,40D12B012600924A011C3C23100E966E4B2ADE2CE906D2F229AFBCB782C2479DBBED
68,7,125,5,1504876491,40D12B012600934A0179B8CE811ED73579259B75B0C4C1D40F0E24CF9A7A906F59AF
68,7,125,5,1504876694,40D12B012600964A01AE59817422F6BD41ADA5B7DED6498FEE6346ED5FB26CAAF31E
68,7,125,5,1504876762,40D12B012600974A01AC929C934CF3AF28EAFA6E8C565ECCF92BBDD02C8D99E77B14
68,7,125,5,1504876898,40D12B012600994A01EAB67E2F98D769F41B32821A687DBED64F9CC43009EFDEDEFD
68,7,125,5,1504876966,40D12B0126009A4A0129351471A6C54F9BC3415D670C6DF1B0B3B9CAA7450AD7C004
68,7,125,5,1504877034,40D12B0126009B4A012B6EA50DE459FB4A19934C5BA550B07E063D50571591266156
68,7,125,5,1504877102,40D12B0126009C4A019165D7A8E811D20C7DE03ACCD006EE2A28CAC40A8C2FBF18C7
68,7,125,5,1504877170,40D12B0126009D4A019323B50E8100623B4E041579FC4BD7DE84A32AE0B8EB8BD5A5
68,7,125,5,1504877578,40D12B012600A34A0184DDDA5E26F07443B841F24A093D753AB24357ACE17537AAA0
68,7,125,5,1504877646,40D12B012600A44A013D07538FE4DD7EB6E354FD70E9C40E54E6E0ACCCB0C0BEFB2D
68,7,125,5,1504877714,40D12B012600A54A01D4D880596DA2A771564333EA8BFBF623856532C725BB63E232
68,7,125,5,1504877782,40D12B012600A64A01C975DBC0D4E565BB7AC885DB87383B4753FA3E211F4CF314FF
68,7,125,5,1504877850,40D12B012600A74A014CB3191B9B2C1750B1ED63BE9F017B72829EA5463466A9B3F9
68,7,125,5,1504877986,40D12B012600A94A01BCA4377C62E43FF79A7FA0F06B38CEDFB857C9A874D0B9F094
68,7,125,5,1504878054,40D12B012600AA4A017C901F2569FD8ABA1D7B4EE4C0A6C1F6D5CF3EA5E4DCC56B97
68,7,125,5,1504878326,40D12B012600AE4A01C906CB58550C93D8C62047E16C9D967341491848772F43A52F
68,7,125,5,1504878394,40D12B012600AF4A01DF5F4D432CF52EDEDA51166B93ABB9568A1F03004E5C92B45E
68,7,125,5,1504878462,40D12B012600B04A01518E2D6B6D855CDA4F50E875C7AED4B104DC16C5FE14A63A29
68,7,125,5,1504878530,40D12B012600B14A01BEC80DD210B5B964DAFC8CC4022E2513F2C64DF439556CC216
68,7,125,5,1504878666,40D12B012600B34A011CBBE92229C807997613CC254CA13C6B1B21239FA6EA4341C5
68,7,125,5,1504878802,40D12B012600B54A014C7F6751E9F7487B0445AE5B4E95609A911A194EB9FD52DC6A
68,7,125,5,1504878870,40D12B012600B64A014557ABBA9A63ACE8973C059208DF8966BC61616551DEA66AE4
68,7,125,5,1504878938,40D12B012600B74A016B2DF1FDD14BF4A5669341C7CDD4C99E44048412B2210CB716
68,7,125,5,1504879006,40D12B012600B84A01E4F0BB5D17BAB0FF8CE8181ABCB6C5ACDE697DB6D205E4520F
68,7,125,5,1504879074,40D12B012600B94A0169FD21AB095247CF17BF1F92757ADB43D711F158B0631DEF27
68,7,125,5,1504879142,40D12B012600BA4A0161E8EEB219E3EE687D1868474DB719B275BF417491BE89649F
68,7,125,5,1504879414,40D12B012600BE4A010FFEC7043FFC1AEC8660588F9E649FFDE0BCF602314F8293E7
68,7,125,5,1504879550,40D12B012600C04A017CC754CE049C6771DE6BDD3AE2BD716EABBBB5263E0CB316C3
68,7,125,5,1504879618,40D12B012600C14A0191541615860A852FE7E71248990BC98A620E1D4B4B10E8F075
68,7,125,5,1504879754,40D12B012600C34A01815B2890B01A930267C9A48D4408F40DCBE482B1D0ECA940B6
68,7,125,5,1504879890,40D12B012600C54A0132BF82ED9B94D66EA97BA232F98FC2A82166A6F2C4AA5DED90
68,7,125,5,1504880162,40D12B012600C94A016F06F76EE5A48C01FD13B118B33DA1D2C9BD23C912E65B2A5A
68,7,125,5,1504880230,40D12B012600CA4A01BCDB4EBCD636ECB356D25D6FF9D9812B334FFEBDAB1C6887D0
68,7,125,5,1504880366,40D12B012600CC4A013715DDE01902056B83AB2C0937224EE25AED18AC85EB7017A8
68,7,125,5,1504880434,40D12B012600CD4A0194F8064C3A589E03A5FAFE5751333F54EF850CBDF37A8BDFED
68,7,125,5,1504880638,40D12B012600D04A0146FD06EDA929477C21ED6ACC759C0E2BD89747B850F817194C
68,7,125,5,1504880706,40D12B012600D14A014BCF339737361BE1E63066EBA2177BB080773D6579E5F8EC82
